original_title,genres,popularity
Looney Tunes: Back in Action,Animation|Comedy|Family,16.715631
Nine,Drama|Music|Romance,9.357734
Timeline,Action|Adventure|Science Fiction,11.22268
The Postman,Drama|Adventure,14.564667
Babe: Pig in the City,Adventure|Comedy|Drama|Family|Fantasy,11.356079
The Last Witch Hunter,Fantasy|Action|Adventure,52.612025
Red Planet,Thriller|Action|Science Fiction,13.800656
Arthur et les Minimoys,Adventure|Fantasy|Animation|Family,27.097932
Oceans,Documentary|Family,10.706613
A Sound of Thunder,Thriller|Science Fiction|Adventure|Action,7.342892
Pompeii,Action|Adventure|History|Romance|Drama,50.561849
Don Gato: El inicio de la pandilla,Comedy|Animation,0.719996
A Beautiful Mind,Drama|Romance,59.248437
The Lion King,Family|Animation|Drama,90.457886
Journey 2: The Mysterious Island,Adventure|Action|Science Fiction,40.723459
Cloudy with a Chance of Meatballs 2,Animation|Family|Comedy,41.247402
Red Dragon,Crime|Thriller|Horror,10.083905
Hidalgo,Western|Adventure,16.759252
Jack and Jill,Comedy,22.132418
2 Fast 2 Furious,Action|Crime|Thriller,10.520961
The Little Prince,Adventure|Animation|Fantasy,35.384423
The Invasion,Science Fiction|Thriller,15.673154
The Adventures of Rocky & Bullwinkle,Action|Adventure|Animation|Comedy|Family,8.981427
The Secret Life of Pets,Animation|Family,31.482872
The League of Extraordinary Gentlemen,Fantasy|Action|Thriller|Science Fiction,47.436675
Despicable Me 2,Animation|Comedy|Family,136.886704
Independence Day,Action|Adventure|Science Fiction,60.442593
The Lost World: Jurassic Park,Adventure|Action|Science Fiction,2.502487
Madagascar,Family|Animation,48.110909
Children of Men,Drama|Action|Thriller|Science Fiction,35.387874
X-Men,Adventure|Action|Science Fiction,4.66891
Wanted,Action|Thriller|Crime,73.82289
The Rock,Action|Adventure|Thriller,51.469576
Ice Age: The Meltdown,Animation|Family|Comedy|Adventure,85.115058
50 First Dates,Comedy|Romance,61.437586
Hairspray,Family|Comedy|Music|Romance,31.160542
Exorcist: The Beginning,Horror|Mystery|Thriller,15.761384
Inspector Gadget,Action|Adventure|Comedy|Family,17.561955
Now You See Me,Thriller|Crime,71.124686
Grown Ups,Comedy,38.864027
The Terminal,Comedy|Drama,57.753914
Hotel for Dogs,Comedy|Family,13.25753
Vertical Limit,Action|Adventure|Thriller,13.318744
Charlie Wilson's War,Comedy|Drama|History,18.70031
Shark Tale,Animation|Action|Comedy|Family,47.094369
Dreamgirls,Drama,14.486311
Be Cool,Comedy|Crime,18.61472
Munich,Drama|Action|History|Thriller,29.035222
Tears of the Sun,Action|Drama|War,27.055085
Killers,Action|Comedy|Thriller|Romance,23.004607
The Man from U.N.C.L.E.,Comedy|Action|Adventure,48.744209
Spanglish,Comedy,14.209329
Monster House,Animation|Comedy|Family|Fantasy,36.368839
Bandits,Action|Comedy|Crime|Romance,24.353302
First Knight,Action|Adventure|Drama|Romance,19.143321
Anna and the King,Drama|History|Romance,13.327372
Immortals,Fantasy|Action|Drama,37.917002
Hostage,Mystery|Drama|Thriller|Crime,23.663713
Titan A.E.,Animation|Action|Science Fiction|Family|Adventure,14.44381
Hollywood Homicide,Action|Adventure|Comedy|Thriller,10.605084
Soldier,Action|War|Science Fiction,11.873856
Carriers,Action|Drama|Horror|Science Fiction|Thriller,12.708963
Monkeybone,Adventure|Fantasy|Animation|Action|Comedy,8.098369
Flight of the Phoenix,Action|Adventure|Drama|Thriller,20.374308
Unbreakable,Science Fiction|Thriller|Drama,42.006908
Minions,Family|Animation|Adventure|Comedy,875.581305
Sucker Punch,Action|Fantasy|Thriller,39.127082
Snake Eyes,Crime|Mystery,20.790703
Sphere,Science Fiction,18.65988
The Angry Birds Movie,Family|Animation,45.720894
Fool's Gold,Romance|Comedy|Adventure,21.789615
Funny People,Comedy|Drama,20.199057
The Kingdom,Thriller|Action|Drama,26.123705
Talladega Nights: The Ballad of Ricky Bobby,Comedy,12.599836
Dr. Dolittle 2,Comedy|Family|Romance|Fantasy,13.543053
Braveheart,Action|Drama|History|War,60.722162
Jarhead,Drama|War,32.227223
The Simpsons Movie,Animation|Comedy|Family,46.875375
The Majestic,Drama|Romance,11.215702
Driven,Action,8.468586
Deux frères,Adventure|Drama|Family,8.884318
The Village,Drama|Mystery|Thriller,27.491891
Doctor Dolittle,Comedy|Family|Fantasy,21.462935
Signs,Drama|Thriller|Science Fiction|Mystery,28.848187
Shrek 2,Adventure|Animation|Comedy|Family|Fantasy,47.320801
Cars,Animation|Adventure|Comedy|Family,82.643036
Runaway Bride,Comedy|Romance,20.230535
xXx,Action|Adventure|Thriller,46.217769
The SpongeBob Movie: Sponge Out of Water,Animation|Adventure|Comedy|Family,36.952268
Ransom,Action|Thriller,16.411345
Inglourious Basterds,Drama|Action|Thriller|War,72.595961
Hook,Adventure|Fantasy|Comedy|Family,33.648404
Die Hard 2,Action|Thriller,57.69847
S.W.A.T.,Action|Thriller|Crime,34.052253
Vanilla Sky,Drama|Mystery|Romance|Science Fiction|Thriller,27.299301
Lady in the Water,Drama|Thriller|Fantasy|Mystery,20.219385
AVP: Alien vs. Predator,Adventure|Science Fiction|Action,42.957216
Alvin and the Chipmunks: The Squeakquel,Comedy|Family|Animation|Fantasy|Music,29.412262
We Were Soldiers,Action|History|War,19.708731
Olympus Has Fallen,Action|Thriller,59.428223
Star Trek: Insurrection,Science Fiction|Action|Adventure|Thriller,19.711951
Battle: Los Angeles,Action|Science Fiction,49.199234
Big Fish,Adventure|Fantasy|Drama,46.199482
Wolf,Fantasy,13.758526
War Horse,Drama|War,29.505574
The Monuments Men,War|Drama|History|Action,43.873266
The Abyss,Adventure|Action|Thriller|Science Fiction,24.961625
Wall Street: Money Never Sleeps,Drama|Crime,23.25645
Dracula Untold,Horror|Action|Drama|Fantasy|War,64.457947
The Siege,Drama|Action|Thriller|Crime,20.089933
Stardust,Adventure|Fantasy|Romance|Family,48.032734
Seven Years in Tibet,Adventure|Drama|History,16.92991
The Dilemma,Comedy|Drama,14.780634
Bad Company,Action|Adventure|Comedy|Thriller,14.086292
Doom,Adventure|Action|Horror,29.261348
I Spy,Action|Adventure|Comedy|Thriller,13.267631
Underworld: Awakening,Fantasy|Action|Horror,58.401204
Rock of Ages,Comedy|Drama|Music|Romance,23.515938
Hart's War,Drama|War,14.244518
Killer Elite,Action|Adventure|Thriller,29.501489
Rollerball,Action|Science Fiction|Thriller,9.306253
Ballistic: Ecks vs. Sever,Action|Adventure|Thriller,8.37378
Hard Rain,Thriller,10.930537
Osmosis Jones,Adventure|Animation|Action|Comedy|Family,10.54544
Legends of Oz: Dorothy's Return,Animation|Music|Family,6.682006
Blackhat,Crime|Drama|Mystery,46.832372
Sky Captain and the World of Tomorrow,Mystery|Action|Thriller|Science Fiction|Adventure,24.664776
Basic Instinct 2,Crime|Mystery|Thriller,13.483387
Escape Plan,Action|Thriller,44.478043
The Legend of Hercules,Action|Adventure,25.020428
The Sum of All Fears,Thriller|Action|Drama,22.392544
The Twilight Saga: Eclipse,Adventure|Fantasy|Drama|Romance,107.069763
The Score,Action|Crime|Thriller,22.572323
Despicable Me,Animation|Family,113.858273
Money Train,Action|Comedy|Crime,10.004564
Ted 2,Comedy,68.734513
Agora,Adventure|Drama|History,18.888806
Mystery Men,Adventure|Fantasy|Action|Comedy|Science Fiction,12.948627
Hall Pass,Comedy,27.11589
The Insider,Drama|Thriller,26.153669
The Finest Hours,Action|Drama|History|Thriller,28.223664
Body of Lies,Action|Drama|Thriller,37.507136
Dinner for Schmucks,Comedy,11.023691
Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror,38.634767
Entrapment,Romance|Drama|Mystery,25.877794
The X Files,Mystery|Science Fiction|Thriller,18.59991
The Last Legion,Action|Adventure|Fantasy|War,12.282911
Saving Private Ryan,Drama|History|War,76.041867
Need for Speed,Action|Crime|Drama|Thriller,54.81489
What Women Want,Comedy|Romance,31.39165
Ice Age,Animation|Comedy|Family|Adventure,99.561972
Dreamcatcher,Drama|Horror|Science Fiction|Thriller,26.792794
Lincoln,History|Drama,36.307296
The Matrix,Action|Science Fiction,104.309993
Apollo 13,Drama,68.140214
The Santa Clause 2,Fantasy|Comedy|Family,14.646884
Les Misérables,Drama|Music|Romance,48.356214
You've Got Mail,Comedy|Romance,28.540267
Step Brothers,Comedy,22.977983
The Mask of Zorro,Action|Adventure,31.086791
Due Date,Comedy|Drama,43.865294
Unbroken,Drama|War,43.055253
Space Cowboys,Action|Adventure|Thriller,15.772081
Cliffhanger,Action|Adventure|Thriller,26.19909
Broken Arrow,Action|Adventure|Drama|Thriller,22.769108
The Kid,Fantasy|Comedy|Family,18.281798
World Trade Center,Drama|History|Thriller,24.697533
Mona Lisa Smile,Drama|Romance,19.718544
The Dictator,Comedy,31.349143
Eyes Wide Shut,Mystery|Drama,27.870312
Annie,Comedy|Drama|Family,33.439187
Focus,Romance|Comedy|Crime|Drama,59.634029
This Means War,Action|Comedy|Romance,38.994297
Blade: Trinity,Science Fiction|Action|Horror|Thriller|Adventure|Fantasy,49.660055
Red Dawn,Action|Thriller,11.743085
Primary Colors,Comedy|Drama,9.110247
Resident Evil: Retribution,Action|Horror|Science Fiction,6.227675
Death Race,Action|Thriller|Science Fiction,42.57877
The Long Kiss Goodnight,Crime|Action|Mystery|Thriller,15.858629
Proof of Life,Action|Adventure|Drama|Romance|Thriller,14.866901
Zathura: A Space Adventure,Family|Fantasy|Science Fiction|Adventure,15.194239
Fight Club,Drama,146.757391
We Are Marshall,Drama,8.629665
Hudson Hawk,Action|Adventure|Comedy,16.803457
Lucky Numbers,Action|Adventure|Comedy|Crime|Romance|Thriller,2.952595
"I, Frankenstein",Horror|Thriller,31.324734
Oliver Twist,Crime|Drama|Family,20.415572
Elektra,Action|Fantasy,28.613892
Sin City: A Dame to Kill For,Crime|Thriller,85.428395
Random Hearts,Drama|Romance,4.137237
Everest,Adventure|Drama,60.246978
Perfume: The Story of a Murderer,Crime|Fantasy|Drama,42.551902
Austin Powers in Goldmember,Comedy|Crime|Science Fiction,40.137264
Astro Boy,Animation|Action|Family|Science Fiction,24.857079
Jurassic Park,Adventure|Science Fiction,40.413191
Wyatt Earp,Drama|Action|Western,13.859307
Clear and Present Danger,Action|Drama|Thriller,18.832471
天將雄師,Action|Drama|Adventure,9.568884
Little Man,Comedy|Crime,12.421504
U-571,Action|Drama|Thriller|War,18.096884
The American President,Comedy|Drama|Romance,11.056763
The Love Guru,Comedy|Romance,13.218008
3000 Miles to Graceland,Action|Adventure|Comedy|Thriller|Crime,11.262655
The Hateful Eight,Crime|Drama|Mystery|Western,68.717016
Blades of Glory,Action|Comedy|Drama,19.412028
Hop,Animation|Comedy|Family,16.791058
300,Action|Adventure|War,65.197968
Meet the Fockers,Comedy|Romance,32.829538
Marley & Me,Comedy|Family,30.951203
The Green Mile,Fantasy|Drama|Crime,103.698022
Wild Hogs,Action|Adventure|Comedy,31.719463
Chicken Little,Animation|Family|Comedy,47.973995
Gone Girl,Mystery|Thriller|Drama,143.041543
The Bourne Identity,Action|Drama|Mystery|Thriller,86.476817
GoldenEye,Adventure|Action|Thriller,59.824565
The General's Daughter,Crime|Drama|Mystery|Thriller,18.345613
The Truman Show,Comedy|Drama,56.488027
The Prince of Egypt,Adventure|Animation|Drama|Family|Music,29.464852
Daddy Day Care,Comedy|Family,18.106021
2 Guns,Action|Comedy|Crime,42.881415
Cats & Dogs,Comedy|Family,18.735024
The Italian Job,Action|Crime,62.766854
Two Weeks Notice,Romance|Comedy,24.153567
Antz,Adventure|Animation|Comedy|Family,41.515702
Couples Retreat,Comedy|Romance,26.676487
Days of Thunder,Adventure,16.278022
Cheaper by the Dozen 2,Comedy,18.831023
Maze Runner: The Scorch Trials,Action,113.161483
Eat Pray Love,Drama,28.800112
The Family Man,Comedy|Drama|Romance|Fantasy,19.705489
RED,Action|Adventure|Comedy|Crime|Thriller,41.430245
Any Given Sunday,Drama,23.127561
The Horse Whisperer,Drama|Romance,12.867352
Collateral,Drama|Crime|Thriller,44.815022
The Scorpion King,Action|Fantasy|Adventure,37.537093
Ladder 49,Drama|Action|Thriller,10.99991
Jack Reacher,Crime|Drama|Thriller,56.868399
Deep Blue Sea,Action|Science Fiction|Thriller,22.991269
Michael Jackson's This Is It,Music|Documentary,15.798622
Contagion,Drama|Thriller|Science Fiction,38.820858
Kangaroo Jack,Comedy|Adventure|Crime,10.292864
Coraline,Animation|Family,51.146047
The Happening,Thriller|Science Fiction,20.501582
Man on Fire,Action|Drama|Thriller|Crime,45.299089
The Shaggy Dog,Comedy|Family,4.280619
Starsky & Hutch,Comedy|Crime,28.848842
Jingle All the Way,Family|Comedy,22.501041
Hellboy,Fantasy|Action|Science Fiction,47.479755
A Civil Action,Drama,10.147321
ParaNorman,Family|Animation|Adventure|Comedy,39.539045
The Jackal,Action|Thriller|Adventure|Crime,19.747459
Paycheck,Action|Adventure|Mystery|Science Fiction|Thriller,29.018826
Up Close & Personal,Drama|Romance,4.801849
The Tale of Despereaux,Adventure|Animation|Family,16.493576
The Tuxedo,Thriller|Action|Comedy|Science Fiction,21.549232
Under Siege 2: Dark Territory,Action|Thriller,13.080725
Jack Ryan: Shadow Recruit,Action|Drama|Thriller,42.538258
Joy,Drama|Comedy,29.876507
London Has Fallen,Action|Crime|Thriller,61.849521
Alien: Resurrection,Science Fiction|Horror|Action,37.44963
Shooter,Action|Drama|Mystery|Thriller|Crime,37.378081
The Boxtrolls,Animation|Comedy|Family|Fantasy,30.656345
Practical Magic,Drama|Fantasy|Comedy,15.142701
The Lego Movie,Adventure|Animation|Comedy|Family|Fantasy,59.547928
Miss Congeniality 2: Armed and Fabulous,Action|Comedy,19.998581
Reign of Fire,Adventure|Action|Fantasy,27.615108
Gangster Squad,Crime|Drama|Action|Thriller,29.041198
Year One,Comedy|Adventure,25.293538
Invictus,Drama|History,23.85119
State of Play,Action,21.685719
Duplicity,Romance|Comedy|Crime,13.630049
My Favorite Martian,Comedy|Drama|Family|Science Fiction,6.80692
The Sentinel,Action|Thriller|Crime,15.352807
Planet 51,Science Fiction|Animation|Family|Comedy|Adventure,23.661071
Star Trek: Nemesis,Science Fiction|Action|Adventure|Thriller,21.605533
Intolerable Cruelty,Crime|Comedy|Romance,22.620125
Trouble with the Curve,Drama|Romance,18.587114
Edge of Darkness,Crime|Drama|Mystery|Thriller,24.657931
The Relic,Horror|Mystery|Thriller,12.621769
Analyze That,Comedy|Crime,21.08952
Righteous Kill,Action|Crime|Drama|Thriller,18.380176
Mercury Rising,Action|Crime|Drama|Thriller,18.877795
The Soloist,Drama,17.299333
The Legend of Bagger Vance,Fantasy|Drama,16.848899
Almost Famous,Drama|Music,21.547446
Garfield: A Tail of Two Kitties,Animation|Comedy|Family,16.930969
xXx: State of the Union,Action|Adventure|Crime|Drama|Mystery|Thriller,36.689223
Priest,Action|Science Fiction|Fantasy|Thriller|Horror,28.350927
Sinbad: Legend of the Seven Seas,Family|Animation|Adventure,18.815442
Event Horizon,Horror|Science Fiction|Mystery,29.787135
Dragonfly,Drama,8.927137
The Black Dahlia,Drama,15.213484
Flyboys,Action|Adventure|Drama|History|Romance|War,13.155999
The Last Castle,Action|Drama|Thriller,15.433244
Supernova,Horror|Science Fiction|Thriller,5.762037
Winter's Tale,Drama|Fantasy|Mystery|Romance,22.736038
The Mortal Instruments: City of Bones,Action|Adventure|Drama|Mystery|Romance|Fantasy,45.514031
Meet Dave,Comedy|Science Fiction|Adventure|Family,18.676291
Dark Water,Drama|Horror|Thriller,14.376463
Edtv,Comedy,14.298297
Inkheart,Adventure|Family|Fantasy,27.018886
The Spirit,Action|Comedy|Thriller|Crime|Science Fiction,14.84856
Mortdecai,Comedy|Adventure,52.417529
In the Name of the King: A Dungeon Siege Tale,Adventure|Fantasy|Action|Drama,15.406173
Beyond Borders,Drama|Romance|Adventure|War,6.523472
西游记之孙悟空三打白骨精,Action|Adventure|Fantasy,4.72629
The Great Raid,Action|History|War,8.923215
Deadpool,Action|Adventure|Comedy,514.569956
Holy Man,Drama|Comedy,9.265672
American Sniper,War|Action,87.53437
Goosebumps,Adventure|Horror|Comedy,45.351617
Just Like Heaven,Comedy|Fantasy|Romance,13.43573
The Flintstones in Viva Rock Vegas,Science Fiction|Comedy|Family|Romance,6.248309
Rambo III,Action|Adventure|Thriller|War,31.294717
Leatherheads,Comedy|Romance|Drama,7.739276
The Ridiculous 6,Comedy|Western,19.694695
Did You Hear About the Morgans?,Comedy,14.403696
The Internship,Comedy,1.551497
Resident Evil: Afterlife,Action|Adventure|Horror|Science Fiction,2.143764
Red Tails,Drama|Action|Adventure|History|War,12.29603
The Devil's Advocate,Drama|Horror|Mystery|Thriller,33.8473
That's My Boy,Comedy,21.723897
DragonHeart,Fantasy,31.791979
After the Sunset,Action|Comedy|Crime|Drama,14.113066
Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,48.622278
Captain Corelli's Mandolin,Drama|History|Romance,9.061866
The Pacifier,Action|Comedy|Drama|Family|Thriller,35.4763
Walking Tall,Adventure|Drama|Action|Thriller,23.438398
Forrest Gump,Comedy|Drama|Romance,138.133331
Alvin and the Chipmunks,Comedy|Music|Family|Fantasy|Animation,47.336034
Meet the Parents,Comedy|Romance,29.97224
Pocahontas,Adventure|Animation|Drama|Family,47.845589
Superman,Action|Adventure|Fantasy|Science Fiction,48.507081
The Nutty Professor,Fantasy|Comedy|Romance|Science Fiction,20.28119
Hitch,Comedy|Drama|Romance,34.576913
George of the Jungle,Adventure|Comedy|Family|Romance,22.573237
American Wedding,Comedy|Romance,36.194802
Captain Phillips,Action|Drama|Thriller,52.786917
Date Night,Comedy,38.06168
Casper,Fantasy|Comedy|Family,19.830132
The Equalizer,Thriller|Action|Crime,79.922059
Maid in Manhattan,Comedy|Drama|Romance,19.738215
Crimson Tide,Action|Thriller|Drama,20.334629
The Pursuit of Happyness,Drama,80.581367
Flightplan,Thriller|Drama|Mystery,32.05145
Disclosure,Drama|Thriller|Crime|Mystery|Romance,15.064058
City of Angels,Drama|Fantasy|Romance,21.272734
Kill Bill: Vol. 1,Action|Crime,79.754966
Bowfinger,Comedy,13.191829
Kill Bill: Vol. 2,Action|Crime|Thriller,50.622607
Tango & Cash,Action|Adventure|Comedy,22.787667
Death Becomes Her,Fantasy|Comedy,29.498304
Shanghai Noon,Adventure|Action|Comedy|Western,25.400935
Executive Decision,Action|Adventure|Drama|Thriller,17.231675
Mr. Popper's Penguins,Comedy|Family,32.835777
The Forbidden Kingdom,Action|Adventure|Fantasy,17.097041
Free Birds,Animation|Comedy|Family,14.414937
Alien³,Science Fiction|Action|Horror,45.856409
Evita,History|Drama|Music,7.027139
Ronin,Action|Thriller|Crime|Adventure,32.657488
The Ghost and the Darkness,Adventure,12.46525
Paddington,Family|Comedy,39.882276
The Watch,Comedy,39.395881
The Hunted,Drama|Action|Thriller|Crime,8.634954
Instinct,Drama|Mystery|Thriller,7.386394
Stuck on You,Comedy,8.802525
Semi-Pro,Comedy,10.449975
The Pirates! In an Adventure with Scientists!,Animation|Adventure|Family|Comedy,23.700759
